## IMINE2-J-001	cvs
ヨーロッパの文化史	11.671065
ドイツ系アメリカ人の野球選手	11.671065
伝統工芸	11.671065
工芸	11.671065
サンディエゴ出身の人物	11.671065
アメリカ合衆国の野球選手	11.671065
文化運動	11.671065
1988年没	11.671065
1949年生	11.671065
芸術運動	11.671065
西洋美術史	11.671065
1913年設立の企業	11.671065
住之江区の歴史	11.671065
大阪市中央区の企業	11.671065
織物	11.671065
東証一部上場企業	11.671065
芙蓉グループ	11.671065
高島屋	11.671065
アニメのキャラクターデザイナー	11.671065
アニメ関係者	11.671065
1985年生	11.671065
グラビアアイドル	11.671065
マイナビ	11.671065
阪神タイガース及びその前身球団の選手	11.671065
法律書	11.671065
法	11.671065
萌え本	11.671065
2000年のコンピュータゲーム	11.671065
アドベンチャーゲーム	11.671065
工画堂スタジオ	11.671065
魔法少女を題材としたゲーム	11.671065
2008年のアダルトゲーム	11.671065
PlayStation 2用ソフト	11.671065
漫画作品	11.671065
テレビ西日本	11.671065
昆虫をモチーフにしたマスコット	11.671065
Xbox 360用ソフト	11.671065
参照方法	11.671065
日本の繊維製品メーカー	11.671065
携帯電話端末 (ソフトバンクモバイル 第二世代)	11.451128
OS/2	11.451128
市町村章	11.451128
絵画技術	11.451128
Geckoを用いたウェブブラウザ	11.451128
KUKI女優	11.451128
MOODYZ女優	11.451128
アタッカーズ女優	11.451128
性風俗関係者	11.451128
日本のAV女優	11.451128
CMキャラクター	11.451128
キノコ	11.451128
2005年のアルバム	11.451128
KiKiのアルバム	11.451128
ゴスペルのアルバム	11.451128
兵庫県の自然景勝地	11.451128
神河町	11.451128
近畿地方の滝	11.451128
雪彦峰山県立自然公園	11.451128
1981年生	11.451128
アイドル	11.451128
キャンペーンガール	11.451128
レースクイーン	11.451128
2001年のアルバム	11.451128
SOPHIAのベスト・アルバム	11.451128
長大な音楽作品名	11.451128
DARKER THAN BLACK	11.451128
柴崎浩が制作した楽曲	11.451128
毎日放送のテレビアニメ主題歌	11.451128
ロック・バラード	11.451128
大分朝日放送	11.451128
## IMINE2-J-005	ワンピース
存命人物	234.160766
ファッション	218.698617
アウターウェア	216.21285600000002
コンピュータゲーム	142.03078399999998
ONE PIECEのキャラクターソング	96.733571
民族衣装	81.514459
水着	64.675262
ニンテンドーDS用ソフト	63.79848200000001
服飾史	49.472644
ONE PIECEのゲーム	49.40301099999999
エイベックス・グループのアルバム	48.599304999999994
冬季オリンピックメダリスト	48.131947000000004
アルバム	47.323204
日本の映画監督	46.604914
エジプトの文化	33.551628
映画	32.850717
学校制服・衣料	32.850438
2005年のアルバム	32.612285
東京都出身の人物	32.305952
ONE PIECEのアニメソング	32.281285
日本のシンガーソングライター	31.965152
PlayStation Portable用ソフト	31.930954
モータースポーツ	31.898238999999997
自動車レース	31.898238999999997
フットボールリーグ	31.750167
企業	31.717017
専門服・特殊服	31.619138999999997
サスカチュワン州の人物	31.557211000000002
2002年のコンピュータゲーム	31.503151
バンクーバーオリンピック	31.426395999999997
日本の脚本家	31.386068
1967年生	31.386068
ワンダースワン用ソフト	31.383758
テレビ番組	31.32589
2009年のコンピュータゲーム	31.284816999999997
ジャンプ ジェイ ブックス	31.175694999999997
劇場版ONE PIECE	31.175694999999997
セガのクロスオーバー作品	30.941398999999997
ソニックシリーズ	30.941398999999997
マリオシリーズ	30.941398999999997
任天堂のクロスオーバー作品	30.941398999999997
スポーツウェア	30.714292999999998
日本の男性声優	30.709163
日本の俳優	30.674132
静岡県出身の人物	30.668774
コスプレ	30.564662
日本の短編映画	17.6548
スカート	17.540396
和製英語	17.540396
みんなのうたの楽曲	17.267773
1982年のシングル	17.267773
ポリドール・レコードのシングル	17.267773
荒木とよひさが制作した楽曲	17.267773
寝具	17.080612
下着	17.080612
ブルガリア	16.828327
ブルガリアの文化	16.828327
漫画作品	16.780827
学園漫画	16.780827
りぼんオリジナル	16.780827
水沢めぐみ	16.780827
古代エジプト	16.775814
1981年のシングル	16.774323
スティーヴィー・ワンダーの楽曲	16.774323
1980年の楽曲	16.774323
設計	16.730602
ユーザインタフェース	16.730602
快適技術	16.730602
西欧	16.70981
ヨーロッパの文化史	16.70981
日本のモータースポーツ大会	16.699053
静岡県のスポーツ	16.699053
データカードダス	16.664927
ゲーム	16.664927
アニメ映画主題歌	16.660738
1999年のシングル	16.660738
フジテレビのテレビアニメ主題歌	16.660738
日本コロムビアの楽曲	16.660738
藤林聖子が制作した楽曲	16.660738
変ホ長調の曲	16.660738
フィニアスとファーブ	16.622238
1977年生	16.492065
トレーディングカード	16.450754
トレーディングカードゲーム	16.450754
カードダス	16.450754
服飾	16.440615
スピードスケート大会	16.398079
世界距離別スピードスケート選手権	16.398079
ウィンタースポーツ	16.398079
オリンピックフィギュアスケートアメリカ合衆国代表選手	16.386984
アメリカ合衆国のオリンピック銅メダリスト	16.386984
アメリカ合衆国のペアスケーティング選手	16.386984
フィギュアスケートコーチ	16.386984
1959年生	16.386984
日本のファッション	16.337063
流行語	16.337063
ディスコ	16.337063
バブル景気	16.337063
アクションRPG	16.28733
2012年のコンピュータゲーム	16.28733
ニンテンドー3DS用ソフト	16.28733
2011年のシングル	16.280434
シングル	16.280434
テイチクエンタテインメントのシングル	16.280434
軍服	16.267506
ちゃお	16.242422
トレーディングカードアーケードゲーム	16.242422
イヌを主人公にした物語	16.242422
小学館の学習雑誌	16.242422
2006年のコンピュータゲーム	16.242422
タカラトミー	16.242422
カプコンのゲームソフト	16.242422
いたずら・ぶっく	16.242422
人間の妊娠	16.214888
2007年のコンピュータゲーム	16.15718
ボンバーマン	16.15718
遊園地を舞台としたコンピュータゲーム	16.15718
被服の画像提供依頼	16.104277
アニメ	16.017044
東京都の博物館	16.017044
東映アニメーション	16.017044
アニメ	16.017044
練馬区の教育	16.017044
2003年開業の施設	16.017044
練馬区の建築物	16.017044
古代ギリシア	15.98702
日本の衣料品店	15.98702
2004年のアルバム	15.98702
2011年のアニメ映画	15.979778
日本の3D映画作品	15.979778
神奈川県出身の人物	15.930782
1976年生	15.885445
カナダのオリンピック銀メダリスト	15.885445
カナダのスピードスケート選手	15.885445
マリオシリーズのキャラクター	15.875968
架空の生物	15.875968
中国のオリンピック銅メダリスト	15.859518
1985年生	15.859518
ハルビン出身の人物	15.859518
中国のスピードスケート選手	15.859518
2003年のシングル	15.852981
ゲーム主題歌	15.852981
エイベックス・グループの楽曲	15.852981
競馬の画像提供依頼	15.849419
2000年没	15.849419
日本供用種牡馬	15.849419
1978年生 (競走馬)	15.849419
日本調教の競走馬	15.849419
サラブレッド	15.849419
日本生産の競走馬	15.849419
アメリカ合衆国開催の国際自転車競技大会	15.839024
UCIアメリカツアー	15.839024
日本のアイドルグループ	15.829539
ライブアイドル	15.829539
日本の歌手グループ	15.829539
日本の翻訳家	15.813887
1952年生	15.813887
グリーンピース (NGO)	15.813887
自然保護活動家	15.813887
日本の作家	15.813887
ゲームボーイアドバンス用ソフト	15.763017
コンピュータボードゲーム	15.763017
チョコボのゲーム	15.763017
リメイクゲーム	15.763017
フジテレビのクイズ番組	15.760737
フジテレビの特別番組	15.760737
関西テレビの特別番組	15.760737
医学	15.758695
泌尿器	15.758695
Wii用ソフト	15.755256
ウィンタースポーツのゲーム	15.755256
バンクーバーを舞台とした作品	15.755256
アクションゲーム	15.740134
SDガンダムのゲーム作品	15.740134
東証マザーズ上場企業	15.729997
1998年設立の企業	15.729997
池田市の企業	15.729997
通信販売業	15.729997
コンピュータゲームのサウンドトラック	15.715637
バイオハザードシリーズ	15.715637
プロレス・エグゼクティブ	15.671766
2003年没	15.671766
CFL選手	15.671766
WWEの関係者	15.671766
WWE殿堂	15.671766
カナダのプロレスラー	15.671766
プロレスのプロモーター	15.671766
1915年生	15.671766
新日本プロレスの元関係者	15.671766
国際プロレスの関係者	15.671766
プロレス・トレーナー	15.671766
オリンピック聖火	15.67114
SG-1000用ソフト	15.652801
ゲーム機別ゲームタイトル一覧	15.652801
歴史を題材とした作品	15.652574
無双シリーズ	15.652574
1999年のコンピュータゲーム	15.643624
PlayStation用ソフト	15.643624
アクションパズル	15.643624
バンダイのゲームソフト	15.643624
携帯電話アプリゲーム	15.643624
オリンピック	15.635112
冬季パラリンピック	15.635112
平昌オリンピック	15.635112
Webアニメ	15.631485
ディズニーキャラクターのゲーム作品	15.631485
ワニを題材とした作品	15.631485
キャラクターソング・アルバム	15.620547
2001年のアルバム	15.620547
テレビアニメのサウンドトラック	15.620547
日本コロムビアのアルバム	15.620547
長大な音楽作品名	15.620547
日用品	15.619269
テレビアニメ主題歌集	15.611177
2003年のアルバム	15.611177
継続中の作品	15.595315
漫画作品	15.595315
ONE PIECE	15.595315
週刊少年ジャンプの漫画作品	15.595315
ONE PIECEのアニメ作品	15.593026
スペシャルアニメ	15.593026
時代劇アニメ	15.593026
テレビ朝日のバラエティ番組	15.565153
2012年のテレビ番組 (日本)	15.565153
テレビ朝日の冠番組	15.565153
テレビ朝日の情報・ワイドショー番組	15.565153
テレビ朝日の深夜番組	15.565153
著作権問題調査依頼	15.565153
キャンペーンガール	15.552072
夏	15.552072
福島県の食文化	15.552072
カナディアンフットボール	15.544068
トロフィー	15.544068
パズルゲーム	15.529561
ニンテンドーDSiウェア	15.529561
アメリカ合衆国の先住民族	15.497056
カナダの民族	15.497056
兵庫県出身の人物	15.473087
日本の歌手	15.473087
シグマ・セブン	15.440092
声優	15.440092
オートバイ	15.41327
スズキのオートバイの車種	15.41327
レーサー (オートバイ)	15.41327
繊維	15.404251
コンピレーション・アルバム	15.393674
グリーン・デイのアルバム	15.393674
1991年のアルバム	15.393674
イングランドのサッカー選手	15.389994
1988年生	15.389994
ボルトン・ワンダラーズFCの選手	15.389994
リヴァプールFCの選手	15.389994
リヴァプール出身の人物	15.389994
レスター・シティFCの選手	15.389994
レースクイーン	15.365452
スポーツ関連の職業	15.365452
幼児・子供服	15.310042
夏の季語	15.310042
体育	15.310042
萌え属性	15.310042
1987年生	15.284281
VOCALOIDを用いている音楽家	15.284281
ニコニコ動画	15.284281
日本のミュージシャン	15.284281
